#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

17      	-0.48, -0.25, -7.18 	19.17, -22.77, -7.48 	-6.43, 7.66 	12,56,0,194		0.00,0.00	0,0 	0
26      	-0.48, -0.25, -7.18 	19.24, -22.73, -7.50 	-6.43, 7.66 	12,56,0,204		0.00,8.42	0,0 	0
35      	-0.48, -0.25, -7.18 	19.27, -22.72, -7.53 	-6.43, 7.66 	12,56,0,213		0.00,4.03	0,0 	0
44      	-0.48, -0.24, -7.19 	19.25, -22.70, -7.53 	-6.43, 7.66 	12,56,0,223		1.16,3.51	0,0 	0
53      	-0.47, -0.24, -7.19 	19.20, -22.70, -7.54 	-6.43, 7.66 	12,56,0,233		1.29,5.18	0,0 	0
62      	-0.48, -0.24, -7.19 	19.27, -22.68, -7.54 	-6.43, 7.66 	12,56,0,243		1.29,8.05	0,0 	0
71      	-0.47, -0.24, -7.19 	19.25, -22.72, -7.52 	-6.43, 7.66 	12,56,0,252		1.29,5.22	0,0 	0
80      	-0.44, -0.24, -7.19 	19.32, -22.68, -7.54 	-6.43, 7.66 	12,56,0,262		3.87,8.93	0,0 	0
89      	-0.49, -0.21, -7.19 	19.33, -22.70, -7.55 	-6.43, 7.66 	12,56,0,272		6.29,2.67	0,0 	0
98      	-0.46, -0.22, -7.18 	19.30, -22.73, -7.56 	-6.43, 7.66 	12,56,0,281		2.86,5.13	0,0 	0
107     	-0.45, -0.20, -7.19 	19.28, -22.68, -7.60 	-6.43, 7.66 	12,56,0,291		2.62,5.92	0,0 	0
116     	-0.45, -0.20, -7.19 	19.22, -22.67, -7.60 	-6.43, 7.66 	12,56,0,301		0.00,6.61	0,0 	0
125     	-0.43, -0.21, -7.19 	19.27, -22.69, -7.62 	-6.43, 7.66 	12,56,0,310		2.86,5.73	0,0 	0
134     	-0.42, -0.20, -7.19 	19.26, -22.66, -7.63 	-6.43, 7.66 	12,56,0,320		1.71,3.71	0,0 	0
143     	-0.42, -0.20, -7.19 	19.29, -22.68, -7.63 	-6.43, 7.66 	12,56,0,330		0.00,4.57	0,0 	0
152     	-0.41, -0.21, -7.18 	19.31, -22.65, -7.65 	-6.43, 7.66 	12,56,0,339		1.76,4.26	0,0 	0
161     	-0.40, -0.22, -7.18 	19.29, -22.66, -7.66 	-6.43, 7.66 	12,56,0,349		1.16,2.81	0,0 	0
170     	-0.40, -0.22, -7.18 	19.27, -22.68, -7.69 	-6.43, 7.66 	12,56,0,359		0.00,3.42	0,0 	0
179     	-0.38, -0.23, -7.18 	19.21, -22.67, -7.72 	-6.43, 7.66 	12,56,0,369		2.85,6.61	0,0 	0
188     	-0.41, -0.24, -7.18 	19.26, -22.69, -7.72 	-6.43, 7.66 	12,56,0,378		4.01,5.73	0,0 	0
197     	-0.41, -0.24, -7.18 	19.29, -22.66, -7.74 	-6.43, 7.66 	12,56,0,388		0.00,5.13	0,0 	0
206     	-0.41, -0.24, -7.18 	19.28, -22.67, -7.77 	-6.43, 7.66 	12,56,0,398		0.00,1.71	0,0 	0
215     	-0.42, -0.23, -7.19 	19.31, -22.66, -7.77 	-6.43, 7.66 	12,56,0,407		1.16,4.03	0,0 	0
224     	-0.40, -0.23, -7.19 	19.35, -22.64, -7.77 	-6.43, 7.66 	12,56,0,417		1.29,4.03	0,0 	0
233     	-0.38, -0.23, -7.19 	19.35, -22.62, -7.80 	-6.43, 7.66 	12,56,0,427		2.58,2.30	0,0 	0
242     	-0.36, -0.24, -7.18 	19.32, -22.64, -7.78 	-6.43, 7.66 	12,56,0,436		2.86,2.81	0,0 	0
251     	-0.42, -0.23, -7.18 	19.32, -22.68, -7.80 	-6.43, 7.66 	12,56,0,446		6.58,4.74	0,0 	0
260     	-0.40, -0.23, -7.18 	19.27, -22.68, -7.80 	-6.43, 7.66 	12,56,0,456		1.29,5.18	0,0 	0
269     	-0.46, -0.24, -7.18 	19.22, -22.66, -7.82 	-6.43, 7.66 	12,56,0,465		6.52,5.73	0,0 	0
278     	-0.43, -0.23, -7.19 	19.12, -22.69, -7.83 	-6.43, 7.66 	12,56,0,475		4.01,11.83	0,0 	0
287     	-0.46, -0.23, -7.19 	19.17, -22.71, -7.84 	-6.43, 7.66 	12,56,0,485		3.87,5.73	0,0 	0
296     	-0.54, -0.22, -7.18 	19.09, -22.67, -7.86 	-6.43, 7.66 	12,56,0,494		9.13,9.14	0,0 	0
305     	-0.52, -0.20, -7.18 	19.17, -22.64, -7.95 	-6.43, 7.66 	12,56,0,504		3.43,9.30	0,0 	0
314     	-0.58, -0.08, -7.19 	19.26, -22.57, -7.98 	-6.43, 7.66 	12,56,0,514		14.96,12.95	0,0 	0
323     	-0.75, 0.08, -7.20 	19.28, -22.54, -8.00 	-6.43, 7.66 	12,56,0,523		26.21,3.42	0,0 	0
332     	-1.03, 0.40, -7.22 	19.33, -22.52, -8.02 	-6.43, 7.66 	12,56,0,533		47.27,5.62	0,0 	0
341     	-1.53, 0.80, -7.24 	19.39, -22.54, -8.06 	-6.43, 7.66 	12,56,0,543		71.03,6.93	0,0 	0
350     	-2.08, 1.25, -7.24 	19.44, -22.51, -8.10 	-6.43, 7.66 	12,56,0,552		78.85,7.26	0,0 	0
359     	-2.49, 1.57, -7.23 	19.31, -22.54, -8.10 	-6.43, 7.66 	12,56,0,562		58.15,15.84	0,0 	0
368     	-2.84, 1.88, -7.28 	19.33, -22.55, -8.16 	-6.43, 7.66 	12,56,0,572		52.42,2.86	0,0 	0
377     	-3.06, 2.09, -7.27 	19.30, -22.58, -8.18 	-6.43, 7.66 	12,56,0,581		33.17,5.13	0,0 	0
386     	-3.12, 2.29, -7.23 	19.26, -22.58, -8.27 	-6.43, 7.66 	12,56,0,591		22.75,4.08	0,0 	0
395     	-3.25, 2.54, -7.26 	19.34, -22.57, -8.32 	-6.43, 7.66 	12,56,0,601		32.02,9.07	0,0 	0
404     	-3.38, 2.84, -7.30 	19.29, -22.60, -8.41 	-6.43, 7.66 	12,56,0,610		35.84,6.82	0,0 	0
413     	-3.68, 3.09, -7.29 	19.27, -22.60, -8.52 	-6.43, 7.66 	12,56,0,620		43.75,1.30	0,0 	0
422     	-3.99, 3.33, -7.25 	19.36, -22.53, -8.62 	-6.43, 7.66 	12,56,0,630		43.12,12.30	0,0 	0
431     	-4.35, 3.64, -7.23 	19.36, -22.44, -8.74 	-6.43, 7.66 	12,56,0,640		52.52,10.34	0,0 	0
440     	-4.84, 3.96, -7.22 	19.34, -22.24, -8.96 	-6.43, 7.66 	12,56,0,649		65.00,21.83	0,0 	0
449     	-5.29, 4.28, -7.18 	19.08, -22.21, -9.18 	-6.43, 7.66 	12,56,0,659		61.91,29.00	0,0 	0
458     	-5.56, 4.65, -7.15 	18.62, -22.11, -9.22 	-6.43, 7.66 	12,56,0,668		50.60,52.74	0,0 	0
467     	-5.69, 5.09, -7.19 	17.98, -21.84, -9.12 	-6.43, 7.66 	12,56,0,678		51.46,77.65	0,0 	0
476     	-5.61, 5.63, -7.32 	17.63, -21.35, -9.13 	-6.43, 7.66 	12,56,0,688		60.45,66.36	0,0 	0
485     	-5.60, 6.07, -7.37 	17.58, -20.63, -9.33 	-6.43, 7.66 	12,56,0,698		48.74,79.27	0,0 	0
494     	-5.61, 6.33, -7.35 	17.84, -19.95, -9.58 	-6.43, 7.66 	12,56,0,707		28.97,81.64	0,0 	0
503     	-5.77, 6.54, -7.29 	18.27, -19.26, -9.82 	-6.43, 7.66 	12,56,0,717		29.17,89.59	0,0 	0
512     	-5.92, 6.75, -7.27 	18.49, -18.77, -10.01 	-6.43, 7.66 	12,56,0,727		29.17,60.40	0,0 	0
521     	-6.09, 6.94, -7.24 	18.46, -18.39, -10.13 	-6.43, 7.66 	12,56,0,736		28.02,41.36	0,0 	0
530     	-6.23, 7.12, -7.23 	18.24, -18.13, -10.12 	-6.43, 7.66 	12,56,0,746		25.53,38.51	0,0 	0
539     	-6.38, 7.28, -7.22 	17.86, -18.03, -10.06 	-6.43, 7.66 	12,56,0,756		24.46,43.67	0,0 	0
548     	-6.59, 7.40, -7.22 	17.49, -17.96, -10.04 	-6.43, 7.66 	12,56,0,765		26.26,41.75	0,0 	0
557     	-6.70, 7.51, -7.20 	17.28, -17.79, -10.13 	-6.43, 7.66 	12,56,0,775		17.46,29.82	0,0 	0
566     	-6.83, 7.60, -7.18 	17.03, -17.65, -10.22 	-6.43, 7.66 	12,56,0,785		17.56,31.50	0,0 	0
575     	-6.92, 7.75, -7.21 	17.06, -17.45, -10.32 	-6.43, 7.66 	12,56,0,794		18.77,22.30	0,0 	0
584     	-6.95, 7.91, -7.23 	17.11, -17.27, -10.44 	-6.43, 7.66 	12,56,0,804		18.79,20.42	0,0 	0
593     	-7.02, 8.01, -7.23 	17.12, -17.16, -10.51 	-6.43, 7.66 	12,56,0,814		13.41,12.83	0,0 	0
602     	-7.03, 8.09, -7.23 	17.12, -17.09, -10.57 	-6.43, 7.66 	12,56,0,824		8.11,8.04	0,0 	0
611     	-7.12, 8.16, -7.21 	17.08, -17.03, -10.56 	-6.43, 7.66 	12,56,0,833		14.05,8.00	0,0 	0
620     	-7.19, 8.20, -7.19 	17.03, -17.01, -10.56 	-6.43, 7.66 	12,56,0,843		8.04,5.73	0,0 	0
629     	-7.24, 8.20, -7.18 	16.92, -16.97, -10.54 	-6.43, 7.66 	12,56,0,852		6.45,12.65	0,0 	0
638     	-7.30, 8.21, -7.17 	16.89, -16.94, -10.54 	-6.43, 7.66 	12,56,0,862		6.58,4.37	0,0 	0
647     	-7.36, 8.19, -7.17 	16.85, -16.95, -10.55 	-6.43, 7.66 	12,56,0,872		6.52,5.18	0,0 	0
656     	-7.35, 8.20, -7.18 	16.78, -16.93, -10.58 	-6.43, 7.66 	12,56,0,881		1.71,8.17	0,0 	0
665     	-7.36, 8.18, -7.16 	16.66, -16.92, -10.57 	-6.43, 7.66 	12,56,0,891		2.62,13.04	0,0 	0
674     	-7.36, 8.19, -7.16 	16.63, -16.95, -10.58 	-6.43, 7.66 	12,56,0,901		1.16,4.46	0,0 	0
683     	-7.37, 8.18, -7.16 	16.68, -16.94, -10.60 	-6.43, 7.66 	12,56,0,911		1.71,6.48	0,0 	0
692     	-7.37, 8.19, -7.16 	16.64, -16.98, -10.60 	-6.43, 7.66 	12,56,0,920		1.16,6.15	0,0 	0
701     	-7.37, 8.18, -7.15 	16.62, -17.00, -10.64 	-6.43, 7.66 	12,56,0,930		1.16,3.42	0,0 	0
710     	-7.37, 8.18, -7.15 	16.62, -17.01, -10.65 	-6.43, 7.66 	12,56,0,940		0.00,1.15	0,0 	0
719     	-7.38, 8.18, -7.15 	16.61, -17.04, -10.71 	-6.43, 7.66 	12,56,0,949		1.29,3.65	0,0 	0
728     	-7.42, 8.17, -7.16 	16.45, -17.14, -10.76 	-6.43, 7.66 	12,56,0,959		4.01,20.65	0,0 	0
737     	-7.40, 8.15, -7.15 	16.15, -17.33, -10.77 	-6.43, 7.66 	12,56,0,969		2.68,39.63	0,0 	0
746     	-7.39, 8.15, -7.15 	15.82, -17.62, -10.76 	-6.43, 7.66 	12,56,0,978		1.29,48.41	0,0 	0
755     	-7.38, 8.15, -7.15 	15.48, -17.87, -10.79 	-6.43, 7.66 	12,56,0,988		1.29,47.51	0,0 	0
764     	-7.39, 8.14, -7.15 	15.61, -17.97, -10.85 	-6.43, 7.66 	12,56,0,998		1.71,17.54	0,0 	0
773     	-7.41, 8.13, -7.16 	15.97, -18.17, -10.82 	-6.43, 7.66 	12,56,1,7		2.80,46.29	0,0 	0
782     	-7.40, 8.12, -7.16 	16.17, -18.37, -10.68 	-6.43, 7.66 	12,56,1,17		1.76,31.35	0,0 	0
791     	-7.38, 8.10, -7.16 	16.19, -18.46, -10.53 	-6.43, 7.66 	12,56,1,27		3.51,10.45	0,0 	0
800     	-7.41, 8.10, -7.15 	16.22, -18.50, -10.45 	-6.43, 7.66 	12,56,1,36		3.87,5.33	0,0 	0
